Year,DOY,CO2_20cm,CO2_5cm,Pressure,VWC,temp_20cm,temp_5cm,
2013,155,900,4288.9,408.78,0.4089,1.2685,0.41342,
2013,155,1000,4303,321.47,0.41533,2.4213,0.57146,
2013,155,1100,4321.6,395.31,0.41018,2.316,0.47005,
2013,155,1200,4323,495.98,0.40793,2.2845,0.31382,
2013,155,1300,4323.1,563,0.4068,1.1652,-1.0721,
2013,155,1400,4337,355,0.41248,11.806,0.36407,
2013,155,1500,4356.6,475.87,0.4072,2.7182,0.63004,
2013,155,1600,4557.6,442.36,0.40857,2.9782,1.2086,
2013,155,1700,4557.6,495.98,0.40815,2.0307,0.98001,
2013,155,1800,4591.1,522.79,0.40943,3.4057,3.3715,
2013,155,1900,4591.1,442.36,0.4074,3.4672,2.6286,
2013,155,2000,4591.1,415.55,0.40703,2.8337,1.8524,
2013,155,2100,4624.7,556.3,0.40967,2.7251,1.3229,
2013,155,2200,4624.7,529.49,0.4092,2.2708,0.8028,
2013,155,2300,4624.7,502.68,0.4089,2.2065,0.62645,
2013,155,2400,4624.7,462.47,0.4078,2.1044,0.54106,
2013,156,100,4289.5,469.17,0.40553,2.1782,0.49028,
2013,156,200,4306.3,455.76,0.40637,2.0072,0.43498,
2013,156,300,4352.2,441.92,0.40787,1.804,0.23968,
2013,156,400,4352.2,401.74,0.40685,1.9723,0.43445,
2013,156,500,4355.5,415.45,0.40553,1.7361,0.3265,
2013,156,600,4356.6,469.17,0.405,1.6426,0.20712,
2013,156,700,4356.6,509.38,0.405,1.5111,0.10959,
2013,156,800,4371.7,489.1,0.40572,1.2273,-0.01969,
2013,156,900,4385.7,428.52,0.4065,0.41605,-0.47483,
2013,156,1000,4390.1,469.17,0.40593,0.44252,-0.90044,
2013,156,1100,4390.1,542.9,0.4059,1.6051,2.0337,
2013,156,1200,4390.1,469.17,0.4051,2.0255,3.9199,
2013,156,1300,4390.1,455.76,0.405,1.6352,4.4443,
2013,156,1400,4402.6,428.54,0.40813,3.5878,4.7143,
2013,156,1500,4419.1,428.52,0.4102,4.8887,6.2589,
2013,156,1600,4451.1,575.64,0.40828,3.856,7.251,
2013,156,1700,4469.3,736.51,0.40632,4.9266,8.936,
2013,156,1800,4484.7,481.93,0.40987,7.2777,10.212,
2013,156,1900,4518.1,709.5,0.40732,7.8036,9.3523,
2013,156,2000,4621.4,817.11,0.40545,7.5161,7.9867,
2013,156,2100,4689.5,830.72,0.40505,6.9278,6.5496,
2013,156,2200,4773.9,844.22,0.4048,6.4475,5.4684,
2013,156,2300,4807.4,804.02,0.40463,6.0977,4.7596,
2013,156,2400,4824.1,763.82,0.40477,5.9794,4.3038,
2013,157,100,4690.1,1206,0.40105,5.7581,3.9152,
2013,157,200,4857.6,763.82,0.40443,5.5555,3.5793,
2013,157,300,4857.7,757.14,0.40415,5.2889,3.2946,
2013,157,400,4891.4,716.96,0.4039,5.0977,3.1155,
2013,157,500,4908,703.54,0.4038,4.8018,2.9855,
2013,157,600,4924.6,1132.3,0.4014,4.3814,2.855,
2013,157,700,4958.1,696.82,0.4037,4.3173,3.0519,
2013,157,800,4971.6,676.27,0.4033,3.9421,3.104,
2013,157,900,4974.9,716.92,0.40363,3.1913,3.14,
2013,157,1000,4991.6,703.52,0.4035,2.9734,4.0033,
2013,157,1100,5007,589.46,0.40327,3.6478,6.3318,
2013,157,1200,5020.5,722.95,0.40327,4.2237,8.329,
2013,157,1300,5023.4,696.58,0.40322,4.664,9.3156,
2013,157,1400,5025.1,569.51,0.40347,4.3605,9.412,
2013,157,1500,5053.9,776.5,0.4028,4.2397,10.131,
2013,157,1600,5154,883.54,0.40243,4.7487,11.639,
2013,157,1700,5187.4,950.47,0.4024,5.1873,12.197,
2013,157,1800,5188.6,883.74,0.4025,9.2262,14.145,
2013,157,1900,5292.8,1132.3,0.4016,8.9264,12.193,
2013,157,2000,5319.8,997.05,0.40225,9.0738,10.838,
2013,157,2100,5354.2,1097.6,0.4021,8.4704,9.3082,
2013,157,2200,5489.8,1124.7,0.4021,8.1685,8.1431,
2013,157,2300,5524.4,1198.6,0.40197,7.9588,7.3054,
2013,157,2400,5626.2,1165.4,0.40175,7.7981,6.7535,
2013,158,100,3480.6,696.12,0.39922,7.391,6.1328,
2013,158,200,3480.6,642.57,0.3989,7.2509,5.8391,
2013,158,300,3514.3,615.84,0.39957,7.0672,5.5143,
2013,158,400,3566.5,696.55,0.39695,6.8227,5.1838,
2013,158,500,3566.6,797.05,0.39683,6.4966,4.8056,
2013,158,600,3582.2,616,0.39727,6.1948,4.5838,
2013,158,700,3615.7,602.62,0.39947,5.3264,4.2172,
2013,158,800,3615.7,763.31,0.39718,5.3575,4.9099,
2013,158,900,3616.9,770.26,0.3967,4.7896,5.0241,
2013,158,1000,3633.7,870.75,0.39657,4.6788,5.8543,
2013,158,1100,3647.9,562.25,0.39803,5.4641,9.2597,
2013,158,1200,3682.2,602.55,0.3979,6.2294,11.11,
2013,158,1300,3699.3,723.12,0.39782,6.3747,11.259,
2013,158,1400,3716.1,656.18,0.3975,6.4157,11.254,
2013,158,1500,3734.1,629.61,0.3998,7.0388,11.223,
2013,158,1600,3749.6,723.13,0.39762,7.3155,11.01,
2013,158,1700,3801.5,763.65,0.3999,7.4172,10.694,
2013,158,1800,3936.3,897.82,0.3999,7.5433,10.642,
2013,158,1900,4003.3,938.02,0.3999,8.23,10.275,
2013,158,2000,4036.8,991.62,0.40007,8.1866,9.536,
2013,158,2100,4154.1,1018.4,0.40023,8.1734,8.9608,
2013,158,2200,4338.4,1038.5,0.40062,7.8993,8.3358,
2013,158,2300,4405.4,1005,0.4007,8.0434,8.1451,
2013,158,2400,4539.4,1051.9,0.40093,7.7717,7.4366,
2013,159,100,3346.9,769.79,0.39432,7.312,6.9256,
2013,159,200,3448.3,696.35,0.39423,7.1628,6.7126,
2013,159,300,3481.7,763.29,0.3944,6.9604,6.2973,
2013,159,400,3481.8,642.79,0.39522,6.8788,6.1433,
2013,159,500,3481.8,736.52,0.39447,6.6181,5.8054,
2013,159,600,3499.7,562.63,0.3955,6.1627,5.4516,
2013,159,700,3547.5,896.92,0.3943,6.2354,5.6438,
2013,159,800,3547.5,870.15,0.3943,5.8897,5.3915,
2013,159,900,3600.2,609.52,0.39567,5.4389,5.2472,
2013,159,1000,3614.5,843.37,0.39423,5.2704,5.7644,
2013,159,1100,3668.1,944.65,0.39663,5.4768,8.5286,
2013,159,1200,3685.1,804.02,0.3963,6.3688,10.42,
2013,159,1300,3701.6,783.88,0.39595,6.2955,10.642,
2013,159,1400,3718.5,877.7,0.39668,5.766,10.016,
2013,159,1500,3732.6,1057.8,0.3942,6.1248,10.902,
2013,159,1600,3735.3,884.42,0.39633,6.5362,12.153,
2013,159,1700,3735.3,864.32,0.39633,6.7153,12.036,
2013,159,1800,3752.1,864.32,0.39633,9.7903,13.335,
2013,159,1900,3785.6,830.82,0.3963,10.065,11.931,
2013,159,2000,3816.5,1004.4,0.39403,9.6315,10.412,
2013,159,2100,3901.5,1085.1,0.3939,9.77,9.5799,
2013,159,2200,3919,1259.5,0.39335,9.1577,8.2603,
2013,159,2300,4053.6,1125.6,0.39193,8.6512,7.2304,
2013,159,2400,4070.3,1185.9,0.3916,8.2684,6.5192,
2013,160,100,2811.8,374.91,0.38638,8.0033,5.9937,
2013,160,200,2844.7,388.22,0.3862,7.7371,5.5134,
2013,160,300,2945.1,568.94,0.38613,7.4605,5.061,
2013,160,400,2977.8,736.08,0.3861,7.1574,4.6197,
2013,160,500,2979.4,361.54,0.3869,6.7102,4.1191,
2013,160,600,3045.1,749.56,0.38613,6.0121,3.8282,
2013,160,700,3079,923.69,0.3863,5.7173,4.1008,
2013,160,800,3146.4,468.61,0.3874,5.5865,4.4013,
2013,160,900,3146.9,923.99,0.3862,5.4614,4.8306,
2013,160,1000,3265,1004.6,0.3861,5.0691,5.312,
2013,160,1100,3381.3,401.74,0.38797,5.648,8.2627,
2013,160,1200,3482.9,1078.4,0.3858,6.2883,10.239,
2013,160,1300,3500.8,1125.6,0.38563,6.2658,10.478,
2013,160,1400,3517.6,1139,0.38537,5.8298,10.062,
2013,160,1500,3633.6,442.06,0.38828,6.0086,10.853,
2013,160,1600,3750.8,535.83,0.38852,6.4752,12.345,
2013,160,1700,3868.6,676.59,0.38883,6.4032,12.142,
2013,160,1800,4020.1,817.42,0.38908,9.5538,13.724,
2013,160,1900,4021.2,918.18,0.38943,10.197,12.821,
2013,160,2000,4036.8,1165.8,0.39123,10.039,11.219,
2013,160,2100,4038.2,1005.4,0.3897,9.841,9.9086,
2013,160,2200,4053.6,1112.2,0.39085,9.4739,8.6913,
2013,160,2300,4087.5,1072.1,0.39043,8.9974,7.5481,
2013,160,2400,4122,1085.8,0.39003,8.3993,6.5145,
2013,161,100,1506.1,917.02,0.38195,8.1677,5.9543,
2013,161,200,1573,977.24,0.382,7.8284,5.3538,
2013,161,300,1740.9,1031.1,0.38215,7.4327,4.7511,
2013,161,400,1941.1,816.6,0.382,7.0457,4.2381,
2013,161,500,2142.6,1031.1,0.3822,6.6483,3.7954,
2013,161,600,2427.9,991.27,0.3819,6.2431,3.4309,
2013,161,700,2610.4,749.67,0.38203,5.6198,3.3182,
2013,161,800,2612.2,1078.4,0.38178,4.7857,3.0593,
2013,161,900,2811.5,602.47,0.3821,4.9218,3.6497,
2013,161,1000,2813.1,1138.6,0.38163,4.7113,4.2847,
2013,161,1100,2878.3,595.75,0.38237,5.1049,7.2813,
2013,161,1200,2912.4,575.79,0.38265,6.2517,10.066,
2013,161,1300,2945.1,562.25,0.38247,6.262,10.533,
2013,161,1400,3030.8,495.65,0.3828,5.3664,9.7249,
2013,161,1500,3047.6,1165.4,0.3814,5.8736,10.942,
2013,161,1600,3232,582.77,0.383,6.919,12.12,
2013,161,1700,3484.2,690.13,0.38327,7.5697,12.11,
2013,161,1800,3485.3,898.12,0.3835,8.7071,12.097,
2013,161,1900,3518.8,871.31,0.38372,9.4682,11.727,
2013,161,2000,3567.8,1065.3,0.3851,9.2209,10.732,
2013,161,2100,3569,878.02,0.38423,8.994,9.9574,
2013,161,2200,3585.8,1025.5,0.3846,8.884,9.3745,
2013,161,2300,3618.4,985.01,0.3848,9.0852,9.0387,
2013,161,2400,3636.1,924.93,0.38393,8.5259,8.2082,
2013,162,100,1673.9,1124.9,0.37812,8.2091,7.8531,
2013,162,200,1858.6,1078.3,0.40832,8.1058,7.7243,
2013,162,300,1975.2,990.96,0.3783,7.9603,7.5871,
2013,162,400,2009.1,991.16,0.37925,7.9988,7.5365,
2013,162,500,2059.6,1353,0.3885,7.8462,7.2395,
2013,162,600,2393.7,1044.5,0.37938,7.3332,6.8746,
2013,162,700,2478.2,1647.7,0.386,7.3097,6.9742,
2013,162,800,2528.5,1667.8,0.383,6.2116,6.5645,
2013,162,900,2712.7,1768.3,0.38117,6.9281,7.8572,
2013,162,1000,2813.1,1728.1,0.3791,7.355,8.6855,
2013,162,1100,2896.9,1781.6,0.3798,5.9544,9.2151,
2013,162,1200,2912.6,1017.7,0.3798,9.1762,11.937,
2013,162,1300,2930.3,1781.6,0.3804,7.4659,10.621,
2013,162,1400,3013.1,1057.9,0.3798,7.5402,11.027,
2013,162,1500,3030.8,1761.6,0.3788,8.5553,11.4,
2013,162,1600,3114.6,1138.7,0.38122,9.2162,8.717,
2013,162,1700,3231.1,1017.9,0.3798,8.7033,8.9234,
2013,162,1800,3231.7,1152,0.38087,8.3634,8.9433,
2013,162,1900,3282,1111.9,0.381,8.8509,9.3457,
2013,162,2000,3349,977.9,0.38012,8.6499,9.0942,
2013,162,2100,3349,1058.3,0.38,8.6994,8.928,
2013,162,2200,3349.2,1045,0.3803,8.5505,8.559,
2013,162,2300,3382.7,1038.2,0.3805,8.4127,8.2687,
2013,162,2400,3399.2,1058.3,0.38068,8.2452,8.0757,
2013,163,100,1640.3,1124.8,0.37554,8.3339,7.961,
2013,163,200,2043.6,1608,0.40892,8.418,7.6338,
2013,163,300,2110.6,1427.1,0.41843,8.1782,6.8965,
2013,163,400,2176.1,790.09,0.37468,7.6714,6.0777,
2013,163,500,2177.6,1165.8,0.44595,7.3708,5.674,
2013,163,600,2445.6,884.42,0.46772,7.0406,5.3982,
2013,163,700,2577.8,843.66,0.37417,6.6339,5.2418,
2013,163,800,2579.5,1045.2,0.41143,6.1778,5.3562,
2013,163,900,2646.5,777.21,0.46517,5.9083,5.87,
2013,163,1000,2696.6,1353.3,0.4121,5.6977,6.6078,
2013,163,1100,2844.8,1097.8,0.374,6.3948,10.644,
2013,163,1200,3148,1667.8,0.3785,7.7561,12.25,
2013,163,1300,3198.2,1138.6,0.45092,7.1145,10.831,
2013,163,1400,3213.9,1513.2,0.37462,6.2919,10.166,78.54012
2013,163,1500,3314.1,756.56,0.37603,8.5472,11.946,78.45287
2013,163,1600,3316.4,1802.2,0.37815,9.8494,11.653,78.52128
2013,163,1700,3382,1178.7,0.3762,8.8291,4.0041,78.50545
2013,163,1800,3399.2,1440.1,0.3764,5.2865,1.1365,78.48065
2013,163,1900,3416.9,1547.6,0.3764,5.6988,2.3632,78.50552
2013,163,2000,3417.1,1869.3,0.37773,4.5212,2.135,78.565
2013,163,2100,3467.3,1762.1,0.37687,4.2294,1.2835,78.61625
2013,163,2200,3484.1,1728.6,0.37713,4.2183,1.3751,78.5581
2013,163,2300,3484.1,1621.4,0.37652,4.0172,1.4392,78.44703
2013,163,2400,3500.8,1795.6,0.37738,4.136,1.765,78.35681
2013,164,100,1641,1480.2,0.40043,4.0985,2.0491,78.35681
2013,164,200,1691.2,1647.7,0.39958,4.7848,2.5711,78.32707
2013,164,300,1908.9,1500.3,0.39877,4.3818,2.2516,78.34335
2013,164,400,1925.7,1533.9,0.41983,4.4316,2.297,78.34985
2013,164,500,1993.3,1721.9,0.39767,4.1182,2.0726,78.34985
2013,164,600,2009.8,1688.2,0.43038,3.647,1.8655,78.34985
2013,164,700,2059.6,1714.7,0.39787,3.4354,1.9408,78.35752
2013,164,800,2060.2,1748.7,0.39517,3.4037,2.2781,78.35681
2013,164,900,2160.8,1762.1,0.393,3.3979,2.6577,78.35681
2013,164,1000,2227.1,2083.1,0.42117,4.7091,4.2995,78.38655
2013,164,1100,2244.6,1855.9,0.39203,4.1115,4.2097,78.35681
2013,164,1200,2310.8,1848.6,0.39708,4.0135,4.7092,78.35681
2013,164,1300,2444.7,2257.2,0.41507,4.5215,5.4721,78.32707
2013,164,1400,2445.6,1876,0.3917,5.0707,5.9948,78.35681
2013,164,1500,2529.3,1902.8,0.39202,4.9791,5.2391,78.4163
2013,164,1600,2612.2,2471.5,0.4134,4.7114,4.9417,78.4163
2013,164,1700,2679.2,1781.7,0.39608,4.6574,5.3225,78.44604
2013,164,1800,2730.3,1862.6,0.39282,4.9643,5.829,78.35681
2013,164,1900,2763.3,1828.8,0.39435,5.4927,6.2205,78.4163
2013,164,2000,2980.9,2518.7,0.41303,5.7489,6.0596,78.4163
2013,164,2100,3098.8,2653.2,0.41322,5.5219,5.5091,78.47578
2013,164,2200,3283.1,2633.2,0.41332,5.3814,5.0915,78.4479
2013,164,2300,3500.8,2760.5,0.41373,5.2595,4.7947,78.44606
2013,164,2400,3634.8,2666.7,0.41422,5.2555,4.62,78.40132
2013,165,100,3802.3,2626.5,0.41472,5.3571,4.4614,78.34966
2013,165,200,3852.7,2767.3,0.41513,5.4018,4.0834,78.32009
2013,165,300,3954.4,2828.4,0.4154,5.0965,3.4522,78.37219
2013,165,400,4122,2895.4,0.416,4.7713,2.9417,78.31317
2013,165,500,4172.2,2808.3,0.41672,4.4112,2.6229,78.34293
2013,165,600,4289.5,2895.4,0.41693,4.1485,2.5184,78.35523
2013,165,700,4322.9,2734.5,0.41763,3.8255,2.4947,78.35064
2013,165,800,4539.4,2807.4,0.41835,3.6561,2.7105,78.34989
2013,165,900,4656.6,2425.5,0.4185,3.4504,3.0054,78.37671
2013,165,1000,4723.6,2311.6,0.4183,3.6009,3.618,78.35685
2013,165,1100,4805.8,2217,0.4182,4.0354,4.5903,78.4163
2013,165,1200,4939.7,2196.9,0.41793,3.9928,4.7396,78.44604
2013,165,1300,4956.5,1955.8,0.41775,3.9552,5.1243,78.47578
2013,165,1400,5040.2,1828.5,0.41733,4.0672,5.9298,78.50368
2013,165,1500,5123.9,1661.1,0.41682,4.3715,6.4328,78.50506
2013,165,1600,5289.7,1633.8,0.4166,4.6805,7.4532,78.50261
2013,165,1700,5473.9,1660.6,0.4164,6.1063,8.0292,78.50536
2013,165,1800,5676.5,1594.1,0.4163,5.9768,7.1157,78.53521
2013,165,1900,5710,1801.7,0.41622,6.1268,6.365,78.50547
2013,165,2000,5828.1,1835.5,0.41638,6.1077,5.6395,78.53521
2013,165,2100,5845.9,2258,0.4162,5.97,4.8707,78.61625
2013,165,2200,5862.6,1929.6,0.4161,5.6647,4.1761,78.6176
2013,165,2300,5896.1,2371.9,0.41615,5.4206,3.6834,78.6176
2013,165,2400,5929.9,2412.2,0.41612,5.1373,3.2452,78.64735
2013,166,100,5897.8,2399.3,0.4162,4.908,2.9467,78.6176
2013,166,200,5898.1,2513.4,0.41572,4.8341,2.7696,78.59869
2013,166,300,5925.7,1740.9,0.41433,4.7206,2.5358,78.64006
2013,166,400,5925.7,1874.8,0.41378,4.3182,2.1184,78.64055
2013,166,500,5948.1,2339,0.4162,4.11,1.9137,78.61079
2013,166,600,5961.5,1828.6,0.41597,3.9384,1.8013,78.61079
2013,166,700,5965.1,2573.7,0.4157,3.4634,1.5138,78.592
2013,166,800,5981.9,2506.7,0.41553,3.2042,1.5501,78.58793
2013,166,900,5992.6,1660.5,0.41482,3.0604,1.8307,78.59597
2013,166,1000,5996.6,2077.1,0.416,3.0653,2.586,78.62448
2013,166,1100,5998.5,2379.3,0.41617,2.9859,4.8221,78.62212
2013,166,1200,6013.6,2358.5,0.41597,4.0111,7.3851,78.6016
2013,166,1300,6026.7,1794.6,0.41562,3.9901,7.3219,78.60155
2013,166,1400,6032.2,2513.4,0.41588,3.6716,7.7093,78.63129
2013,166,1500,6057.6,2034.8,0.41288,3.8582,8.5975,78.60155
2013,166,1600,6059.6,1821.2,0.41327,4.4354,10.224,78.60155
2013,166,1700,6124.5,2356.1,0.41248,4.2944,10.18,78.60155
2013,166,1800,6124.5,2597.1,0.4124,8.1003,12.191,78.60155
2013,166,1900,6259.3,2784.9,0.4124,8.4467,10.811,78.63961
2013,166,2000,6313.2,3201.8,0.4123,8.4593,9.3731,78.68377
2013,166,2100,6378.8,3006.9,0.4124,7.9229,7.7703,78.7434
2013,166,2200,6381.9,3048.6,0.41193,7.3963,6.4317,78.7958
2013,166,2300,6415.4,3269.7,0.41217,6.8983,5.5495,78.79611
2013,166,2400,6415.4,3189.3,0.412,6.8164,5.1349,78.79611
2013,167,100,2510.9,2664.9,0.40653,6.6142,4.6546,78.7971
2013,167,200,2511.6,2665.6,0.40633,6.3981,4.1773,78.80563
2013,167,300,2610.5,2757.8,0.40677,6.133,3.7359,78.78907
2013,167,400,2712.7,2632.3,0.4062,5.8237,3.3649,78.78935
2013,167,500,2744.9,2637.7,0.4069,5.533,3.0468,78.81911
2013,167,600,2879.1,2490.8,0.40727,5.1749,2.8027,78.81911
2013,167,700,3080,2490.8,0.40757,4.7263,2.5587,78.83349
2013,167,800,3148.7,2760.1,0.406,4.2972,2.6377,78.85566
2013,167,900,3314.4,2477.4,0.40843,3.8649,2.9242,78.83277
2013,167,1000,3484.1,2807.4,0.4058,4.0879,4.1306,78.85931
2013,167,1100,3615.7,2397.1,0.4086,4.0081,5.9807,78.86965
2013,167,1200,3685.1,2894.5,0.4056,5.1946,8.3919,78.89886
2013,167,1300,3883.5,2437.2,0.4089,5.2637,8.8158,78.89886
2013,167,1400,4184.9,2343.5,0.40912,5.0264,9.0581,78.9286
2013,167,1500,4537.9,2357.7,0.40957,5.35,9.8225,78.89886
2013,167,1600,5108.9,2485.8,0.41015,5.7336,10.814,78.9286
2013,167,1700,5410.5,2566.2,0.4104,5.5867,10.563,78.89886
2013,167,1800,5630,2613.9,0.4104,8.3338,12.134,78.9286
2013,167,1900,5931.6,2741.3,0.41057,8.8104,11.081,78.97245
2013,167,2000,6333.6,2902.1,0.41118,8.4453,9.5916,78.98126
2013,167,2100,6333.8,2855.2,0.41097,8.1903,8.5419,79.01106
2013,167,2200,6366.9,2962.3,0.41152,8.0553,7.8051,79.01106
2013,167,2300,6384,2761.4,0.41077,7.558,6.8871,78.98132
2013,167,2400,6432.2,3108.9,0.4117,7.1755,6.3383,78.98132
2013,168,100,3852.5,2800.6,0.40543,7.2201,6.1787,78.95158
2013,168,200,3953.1,2874.4,0.40523,7.1905,5.8638,78.97095
2013,168,300,4020.1,2840.9,0.405,6.8368,5.3131,78.94486
2013,168,400,4149.9,2162,0.40255,6.6076,4.9297,78.94486
2013,168,500,4152.7,2304.1,0.40397,6.2719,4.5246,78.94486
2013,168,600,4167.4,2169.1,0.40387,5.9221,4.2634,78.94486
2013,168,700,4187.6,2780.6,0.4047,5.596,4.1157,78.94486
2013,168,800,4216.9,2128.5,0.40037,5.1034,4.1689,78.92202
2013,168,900,4237.9,2706.9,0.4047,4.9185,4.5986,78.92189
2013,168,1000,4250.3,2289.2,0.39975,4.9196,5.5459,78.88047
2013,168,1100,4254.6,2626.5,0.40435,4.8821,8.0598,78.89887
2013,168,1200,4288.1,2660,0.40452,6.104,11.478,78.89565
2013,168,1300,4288.1,2646.6,0.4042,6.0961,11.256,78.89271
2013,168,1400,4303.5,2411.3,0.40413,5.8687,11.455,78.86533
2013,168,1500,4350.7,2349.4,0.39922,6.165,12.001,78.83879
2013,168,1600,4484.6,2436.4,0.3988,7.1047,12.946,78.80965
2013,168,1700,4718.9,2771.1,0.3984,7.641,12.789,78.77991
2013,168,1800,4819.3,3052.2,0.3984,8.5588,12.738,78.75018
2013,168,1900,4919.7,3212.9,0.3982,10.011,13.102,78.72045
2013,168,2000,4921.3,3321,0.39798,9.8682,11.937,78.7234
2013,168,2100,5122.2,3468.4,0.39773,9.5033,10.811,78.77228
2013,168,2200,5241.1,3322.1,0.40202,9.5397,10.393,78.86093
2013,168,2300,5324.8,3677.2,0.40737,9.3923,9.8064,78.71365
2013,168,2400,5475.5,3871.4,0.40648,9.1219,8.9907,78.7434
2013,169,100,3380.2,2677.4,0.39212,9.0338,7.7927,78.65417
2013,169,200,3647.9,2396.3,0.39175,8.407,7.4064,78.65417
2013,169,300,3882.2,2329.3,0.3911,8.4998,7.6224,78.56495
2013,169,400,4518.2,2998.7,0.39417,8.4513,7.523,78.5947
2013,169,500,4584.7,2904.8,0.39082,8.1929,7.3235,78.56495
2013,169,600,4620.1,3200.6,0.39445,7.84,7.0678,78.53521
2013,169,700,4705.3,3194.9,0.39607,7.8348,7.0965,78.50547
2013,169,800,4705.3,3355.7,0.39553,7.2372,6.7955,78.50547
2013,169,900,4753.9,3521.9,0.39025,6.7198,6.8048,78.49298
2013,169,1000,4772.3,3395.8,0.39747,6.6399,7.6923,78.45292
2013,169,1100,4772.3,3415.9,0.39657,6.6093,10.657,78.4529
2013,169,1200,4772.3,3402.5,0.39527,7.6586,12.865,78.44582
2013,169,1300,4789,3188.2,0.39485,7.6101,12.855,78.41196
2013,169,1400,4789,3389.1,0.38905,7.6011,13.194,78.36044
2013,169,1500,4820.9,3642.4,0.3906,8.1481,13.936,78.30348
2013,169,1600,4839.2,3623.6,0.3986,10.481,14.732,78.30422
2013,169,1700,4889.3,3569.9,0.38937,10.462,13.22,78.1853
2013,169,1800,4921.3,3535.3,0.39017,9.6156,12.051,78.12584
2013,169,1900,4938.1,3535.3,0.38993,9.9776,12.041,78.12584
2013,169,2000,4969.8,3293.1,0.3907,10.016,11.714,78.09611
2013,169,2100,5021,3293.8,0.3907,9.9243,11.29,78.13128
2013,169,2200,5088.9,3602.4,0.38972,10.153,11.039,78.11781
2013,169,2300,5274.8,3791.1,0.40127,9.8799,10.353,78.08677
2013,169,2400,5375.1,3710.6,0.41748,9.8834,9.8919,78.0891
2013,170,100,1556.6,2222.8,0.38447,9.3734,9.1746,78.05936
2013,170,200,1573,2168.7,0.38477,9.4096,8.919,77.97014
2013,170,300,1673.9,2343.5,0.3842,9.0114,8.3933,77.91065
2013,170,400,1941.7,2343.5,0.3851,8.6906,8.1908,77.88091
2013,170,500,2125.9,2490.8,0.38413,8.7723,8.1327,77.85117
2013,170,600,2209.6,2370.3,0.3854,8.3594,7.7194,77.79169
2013,170,700,2310.3,2250,0.38587,7.9106,7.7198,77.73221
2013,170,800,2411.1,2665.6,0.38407,7.4972,7.9255,77.73221
2013,170,900,2478.2,2196.9,0.3862,7.5026,8.8835,77.72348
2013,170,1000,2528.5,2458.1,0.38643,7.7559,9.8877,77.71199
2013,170,1100,2545.2,2880.1,0.38635,7.4343,11.098,77.67991
2013,170,1200,2829.9,2451.4,0.38735,8.571,12.957,77.70964
2013,170,1300,2863.4,2525.1,0.38783,8.8249,12.89,77.70964
2013,170,1400,2997.3,2371.1,0.38668,8.8076,12.462,77.65018
2013,170,1500,3064.3,2906.9,0.3833,9.9694,12.672,77.68981
2013,170,1600,3449.4,2143.3,0.39247,9.4822,11.603,77.75698
2013,170,1700,3683.9,2813.1,0.38803,9.4495,11.15,77.81824
2013,170,1800,3886.1,690.12,0.38713,9.7989,10.689,77.85117
2013,170,1900,3986.5,1929.6,0.41968,9.9558,9.7658,77.99988
2013,170,2000,4069,3101.1,0.38842,9.5003,8.1544,77.73221
2013,170,2100,4120.6,1226.1,0.38708,9.0829,7.5193,77.76196
2013,170,2200,4154.1,1782.2,0.39487,8.8124,7.1586,77.73856
2013,170,2300,4170.9,1788.9,0.38927,8.5342,6.7859,77.72268
2013,170,2400,4320.2,3241.8,0.3887,8.3404,6.3831,77.72492
2013,171,100,2796.4,509.04,0.38058,7.9591,5.9918,77.81433
2013,171,200,2864,509.15,0.38043,7.7334,5.7823,77.75483
2013,171,300,2881,649.89,0.38075,7.516,5.53,77.75483
2013,171,400,2896.2,642.86,0.37978,7.2536,5.2624,77.78458
2013,171,500,2897.2,549.3,0.38153,7.0176,4.9913,77.78458
2013,171,600,2948.1,663.31,0.38133,6.6534,4.7368,77.81433
2013,171,700,2964.4,428.75,0.3805,6.3214,4.6383,77.87383
2013,171,800,3064.3,1111.8,0.3796,6.2012,4.8251,77.98135
2013,171,900,3065.3,368.51,0.38092,6.2025,5.155,78.02982
2013,171,1000,3115.6,422.11,0.38223,6.3369,5.7241,78.11889
2013,171,1100,3115.6,308.21,0.38182,6.5243,5.9288,78.14863
2013,171,1200,3148,1292.7,0.37937,6.2935,6.0553,78.23785
2013,171,1300,3199.3,448.91,0.38138,6.3026,6.0729,78.26759
2013,171,1400,3248.5,1426.7,0.37898,5.3324,5.8094,78.26759
2013,171,1500,3383.6,556.11,0.38265,5.9462,7.1574,78.26167
2013,171,1600,3482.9,1667.8,0.37857,6.395,8.1559,78.3835
2013,171,1700,3484.1,911.22,0.3831,7.6465,8.4813,78.35677
2013,171,1800,3534.2,1996.6,0.37828,6.9719,7.5958,78.38651
2013,171,1900,3551.1,1005,0.3838,8.0773,8.2426,78.44599
2013,171,2000,3551.1,2077.1,0.378,8.0723,7.6865,78.50547
2013,171,2100,3585.7,1950.4,0.3777,8.1547,6.992,78.58672
2013,171,2200,3602.5,2071,0.37752,7.4854,5.7931,78.61949
2013,171,2300,3668.3,938.02,0.38468,7.157,5.0758,78.60793
2013,171,2400,3802.3,783.92,0.38575,6.5243,4.5218,78.5582
2013,172,100,2009.4,1942.4,0.38085,6.3893,4.5571,78.55814
2013,172,200,2277.3,2036.2,0.379,6.4079,4.6396,78.49864
2013,172,300,2294,2056.3,0.38475,6.5613,4.5419,78.50322
